ChoraleID,EventNum,C,C#/Db,D,D#/Eb,E,F,F#/Gb,G,G#/Ab,A,A#/Bb,B,Bass,Meter,Chord
004008b_,83,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
004008b_,84,True,False,False,True,False,True,False,False,False,True,False,False,Eb,2,F_M
004008b_,85,True,True,False,False,False,True,False,False,False,True,False,False,Db,3,F_M
004008b_,86,True,False,False,False,False,True,False,False,False,True,False,False,C,2,F_M
004008b_,87,False,True,False,False,False,True,False,False,False,False,True,False,Bb,4,Bbm
004008b_,88,False,True,False,False,False,False,False,True,False,False,True,False,Bb,2,Bbm
004008b_,89,True,False,False,True,False,False,False,False,True,False,False,False,C,3,AbM
004008b_,90,True,True,False,True,False,False,False,False,True,False,False,False,Db,2,AbM
004008b_,91,False,False,False,True,False,False,False,False,True,False,True,False,Eb,5,EbM
004008b_,92,False,False,False,True,False,True,False,False,False,False,True,False,Eb,2,EbM
004008b_,93,False,False,False,True,False,False,False,True,False,False,True,False,Eb,3,EbM
004008b_,94,False,True,False,True,False,False,False,True,True,False,False,False,Eb,2,EbM
004008b_,95,True,False,False,True,False,False,False,False,True,False,False,False,Ab,4,AbM
004008b_,96,True,False,False,True,False,False,False,False,True,False,False,False,Ab,3,AbM
004008b_,97,False,True,False,False,False,True,False,False,True,False,False,False,Db,5,DbM
004008b_,98,False,True,False,True,False,True,False,False,True,False,False,False,Eb,2,DbM
004008b_,99,False,True,False,False,False,True,False,False,True,False,False,False,Db,3,DbM
004008b_,100,True,True,False,False,False,True,False,False,True,False,False,False,C,2,DbM
004008b_,101,False,True,False,False,False,True,False,False,False,False,True,False,Bb,4,Bbm
004008b_,102,True,True,False,False,False,True,False,False,False,False,True,False,C,2,Bbm
004008b_,103,False,True,False,False,False,True,False,False,False,False,True,False,Db,3,Bbm
004008b_,104,False,True,False,False,False,True,False,False,False,False,True,False,Bb,2,Bbm
004008b_,105,False,False,False,True,False,False,False,True,False,False,True,False,Eb,5,EbM
004008b_,106,False,False,False,True,False,True,False,True,False,False,True,False,F,2,EbM
004008b_,107,False,False,False,True,False,False,False,True,False,False,True,False,Eb,3,EbM
004008b_,108,False,True,False,True,False,False,False,True,False,False,True,False,Db,2,EbM
004008b_,109,True,False,False,True,False,False,False,True,False,False,False,False,C,4,C_m
004008b_,110,True,True,False,True,False,False,False,True,False,False,False,False,Db,2,C_m
004008b_,111,True,False,False,True,False,False,False,True,False,False,False,False,Eb,3,C_m
004008b_,112,True,False,False,True,False,False,False,True,False,False,False,False,C,2,C_m
004008b_,113,True,False,False,False,False,True,False,False,True,False,False,False,F,5,F_m
004008b_,114,True,False,False,False,True,True,False,True,False,False,False,False,Eb,2,F_m
004008b_,115,True,False,False,False,False,True,False,False,True,False,False,False,F,3,F_m
004008b_,116,True,False,False,False,False,True,False,True,False,False,True,False,G,2,F_m
004008b_,117,True,False,False,False,False,True,False,False,True,False,False,False,Ab,4,F_m
004008b_,118,True,False,False,False,False,True,False,True,False,False,False,False,G,2,F_m
004008b_,119,False,False,False,False,False,True,False,False,True,False,True,False,F,3,F_m
004008b_,120,False,False,False,False,False,True,False,False,True,False,True,False,Bb,2,F_m
004008b_,121,True,False,False,False,True,False,False,True,False,False,False,False,C,5,C_M
004008b_,122,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
004008b_,123,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
004008b_,124,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
005708b_,1,False,False,True,False,False,True,False,False,False,False,True,False,Bb,5,BbM
005708b_,2,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
005708b_,3,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
005708b_,4,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
005708b_,5,True,False,False,False,False,True,False,False,False,True,False,False,A,2,BbM
005708b_,6,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
005708b_,7,False,False,False,False,True,False,False,True,False,False,True,False,G,2,G_m
005708b_,8,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
005708b_,9,True,False,False,False,False,True,False,False,False,False,True,False,C,3,F_M
005708b_,10,True,False,False,False,False,True,False,False,False,True,False,False,C,2,F_M
005708b_,11,True,False,False,True,False,False,False,True,False,True,False,False,Eb,3,F_M7
005708b_,12,True,False,False,True,False,True,False,False,False,True,False,False,Eb,2,F_M7
005708b_,13,False,False,True,False,False,True,False,False,False,False,True,False,D,4,BbM
005708b_,14,True,False,False,True,False,False,False,True,False,False,False,False,C,3,C_m
005708b_,15,True,False,False,True,False,False,False,False,False,True,False,False,C,2,C_m
005708b_,16,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
005708b_,17,True,False,False,True,False,True,False,False,False,False,True,False,Bb,2,BbM
005708b_,18,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
005708b_,19,True,False,False,True,False,True,False,False,False,True,False,False,F,3,F_M7
005708b_,20,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
005708b_,21,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
005708b_,22,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
005708b_,23,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
005708b_,24,False,False,True,False,False,True,False,False,False,False,True,False,Bb,5,BbM
005708b_,25,True,False,False,False,False,True,False,False,False,True,False,False,A,2,BbM
005708b_,26,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
005708b_,27,False,False,False,False,True,False,False,True,False,False,True,False,G,2,G_m
005708b_,28,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
005708b_,29,True,False,False,False,False,True,False,False,False,False,True,False,C,3,F_M
005708b_,30,True,False,False,False,False,True,False,False,False,True,False,False,C,2,F_M
005708b_,31,True,False,False,True,False,False,False,True,False,True,False,False,Eb,3,F_M7
005708b_,32,True,False,False,True,False,True,False,False,False,True,False,False,Eb,2,F_M7
005708b_,33,False,False,True,False,False,True,False,False,False,False,True,False,D,5,BbM
005708b_,34,True,False,False,True,False,False,False,True,False,False,False,False,C,3,C_m
005708b_,35,True,False,False,True,False,False,False,False,False,True,False,False,C,2,C_m
005708b_,36,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
005708b_,37,True,False,False,True,False,True,False,False,False,False,True,False,Bb,2,BbM
005708b_,38,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
005708b_,39,True,False,False,True,False,True,False,False,False,True,False,False,F,3,F_M
005708b_,40,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
005708b_,41,False,False,True,False,False,True,False,False,False,False,True,False,Bb,5,BbM
005708b_,42,True,False,False,True,False,False,False,False,False,True,False,False,C,3,F_M
005708b_,43,True,False,True,True,False,False,False,False,False,True,False,False,C,2,F_M
005708b_,44,True,False,True,False,False,True,False,False,False,False,False,False,D,3,BbM
005708b_,45,False,False,True,False,False,True,False,False,False,False,True,False,D,2,BbM
005708b_,46,False,False,False,True,False,False,False,True,False,False,True,False,Eb,4,EbM
005708b_,47,False,False,True,False,False,True,False,False,False,False,True,False,Bb,5,BbM
005708b_,48,False,False,False,True,False,False,False,True,False,True,True,False,A,3,EbM
005708b_,49,False,False,False,True,False,False,False,True,False,False,True,False,G,2,EbM
005708b_,50,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
005708b_,51,True,False,False,True,False,True,False,True,False,False,False,False,Eb,2,F_M
005708b_,52,True,False,True,False,False,True,False,False,False,False,False,False,D,4,D_m
005708b_,53,False,False,True,False,False,False,False,True,False,False,True,False,D,3,G_m7
005708b_,54,False,False,True,False,False,True,False,False,False,False,True,False,D,2,G_m7
005708b_,55,False,False,False,True,False,False,False,True,False,False,True,False,Eb,3,EbM
005708b_,56,False,False,True,True,False,False,False,True,False,False,True,False,Eb,2,EbM
005708b_,57,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
005708b_,58,False,False,True,False,False,True,False,False,False,False,True,False,D,4,BbM
005708b_,59,True,False,False,False,True,False,False,True,False,True,False,False,E,3,C_M
005708b_,60,True,False,False,False,True,False,False,True,False,False,False,False,E,2,C_M
005708b_,61,True,False,False,True,False,False,True,False,False,True,False,False,F#,3,F#d7
005708b_,62,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
005708b_,63,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
005708b_,64,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
005708b_,65,False,False,False,True,False,True,False,False,False,False,True,False,Bb,2,BbM
005708b_,66,True,False,False,False,False,True,False,False,False,False,True,False,F,4,F_M4
005708b_,67,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
005708b_,68,True,False,False,True,False,True,False,False,False,True,False,False,F,2,F_M
005708b_,69,False,False,True,False,False,True,False,False,False,False,True,False,Bb,5,BbM
012006b_,1,False,False,True,False,False,False,True,False,False,False,False,True,B,3,B_m
012006b_,2,False,False,False,True,False,False,True,False,False,True,False,True,A,5,B_M7
012006b_,3,False,False,False,False,False,True,False,False,True,False,False,True,G#,3,F_d
012006b_,4,False,True,False,False,False,False,True,False,False,True,False,False,F#,4,F#m
012006b_,5,False,True,False,False,False,False,True,False,False,True,False,False,F#,3,F#m
012006b_,6,False,True,False,False,False,False,True,False,True,True,False,False,G#,2,F#m
012006b_,7,False,True,False,False,True,False,False,False,False,True,False,False,A,5,A_M
012006b_,8,False,True,False,True,False,False,True,False,False,True,False,False,A,2,A_M
012006b_,9,False,False,False,False,True,False,False,True,False,False,False,True,E,3,E_m
012006b_,10,False,False,False,True,False,False,True,False,False,False,False,True,B,4,B_M
012006b_,11,False,False,True,False,False,False,True,False,False,False,False,True,B,3,B_m
012006b_,12,False,True,False,False,True,False,False,True,False,False,False,True,E,5,E_m6
012006b_,13,False,True,False,False,False,False,True,False,False,True,False,False,F#,3,F#m
012006b_,14,False,True,False,False,True,False,True,False,False,True,False,False,F#,2,F#m
012006b_,15,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
012006b_,16,False,True,False,False,True,False,False,True,False,False,False,True,G,2,G_M
012006b_,17,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
012006b_,18,False,False,True,False,True,False,True,False,False,True,False,False,E,2,D_M
012006b_,19,False,False,True,False,False,False,True,False,False,True,False,False,F#,5,D_M
012006b_,20,False,False,True,False,False,False,True,True,False,True,False,False,G,2,D_M
012006b_,21,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
012006b_,22,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
012006b_,23,False,False,True,False,False,False,False,True,False,False,False,True,B,3,G_M
012006b_,24,False,True,False,False,True,False,False,False,False,True,False,False,C#,5,A_M
012006b_,25,False,True,False,False,False,False,False,True,False,True,False,False,A,3,A_M7
012006b_,26,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
012006b_,27,False,True,False,False,True,False,False,False,False,True,False,False,C#,3,A_M
012006b_,28,False,False,True,False,False,False,True,False,False,True,False,False,D,5,D_M
012006b_,29,False,True,True,False,False,False,True,False,False,True,False,False,C#,2,D_M
012006b_,30,False,False,True,False,False,False,False,False,True,False,False,True,B,3,Abd
012006b_,31,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
012006b_,32,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
012006b_,33,False,False,True,False,False,False,True,False,False,True,False,False,D,5,D_M
012006b_,34,False,False,True,False,True,False,True,False,False,True,False,False,E,2,D_M
012006b_,35,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
012006b_,36,False,False,True,False,False,False,True,False,False,True,False,False,D,2,D_M
012006b_,37,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
012006b_,38,False,False,True,False,False,False,True,True,False,False,False,True,G,2,G_M
012006b_,39,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
012006b_,40,False,False,True,False,True,False,False,True,False,False,False,True,B,2,C_M
012006b_,41,True,False,False,False,False,False,True,False,False,True,False,False,A,5,F#d
012006b_,42,True,False,False,True,False,False,False,False,False,True,False,False,A,2,F#d
012006b_,43,False,False,False,False,True,False,False,True,False,False,False,True,E,3,E_m
012006b_,44,False,False,False,True,False,False,True,False,False,False,False,True,B,4,B_M
